User_ID,Product_ID,Gender,Age Group,Age,Marital_Status,District,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1003852,P00086342,Female,51-55,54,1,Salem,Western,Textile,Clothing & Apparel,4,5449,,
1003853,P00250642,Female,26-35,26,0,Trichy,Central,Healthcare,Food,2,8321,,
1003853,P00113342,Female,26-35,28,0,Coimbatore,Western,Healthcare,Clothing & Apparel,4,7182,,
1003856,P00338442,Male,36-45,38,0,Kanchipuram,Northern,Retail,Food,3,15201,,
1003857,P00293242,Female,18-25,20,0,Madurai,Southern,Automobile,Food,4,11951,,
1003858,P00109542,Male,46-50,48,1,Ariyalur,Central,Media,Electronics & Gadgets,3,2015,,
1003858,P00086842,Male,46-50,46,0,Cuddalore,Eastern,Healthcare,Clothing & Apparel,3,7121,,
1003858,P00293742,Male,46-50,46,1,Theni,Western,Hospitality,Auto,3,32079,,
1003858,P00119442,Male,46-50,47,1,Sivagangai,Central,Hospitality,Electronics & Gadgets,2,9862,,
1003859,P00182142,Female,26-35,32,1,Kanchipuram,Northern,Hospitality,Food,3,15507,,
1003859,P00010242,Female,26-35,31,1,Kanchipuram,Northern,Lawyer,Beauty,3,5972,,
1003859,P00303242,Female,26-35,31,1,Trichy,Central,IT Sector,Household items,4,3032,,
1003859,P00112642,Female,26-35,26,0,Theni,Western,Media,Beauty,2,1757,,
1003859,P00165442,Female,26-35,30,1,Sivagangai,Central,Hospitality,Food,1,11810,,
1003860,P00273442,Female,46-50,46,1,Kanchipuram,Northern,Chemical,Clothing & Apparel,1,5469,,
1003860,P00118142,Female,46-50,49,0,Trichy,Central,Healthcare,Footwear & Shoes,1,8351,,
1003860,P00292242,Female,46-50,46,0,Ariyalur,Central,Healthcare,Pet Care,3,2850,,
1003864,P00121342,Female,51-55,51,0,Trichy,Central,Banking,Footwear & Shoes,3,16567,,
1003864,P00176742,Female,51-55,51,0,Coimbatore,Western,IT Sector,Food,2,19110,,
1003864,P00085942,Female,51-55,54,1,Coimbatore,Western,IT Sector,Electronics & Gadgets,2,5901,,
1003864,P00159542,Female,51-55,55,0,Sivagangai,Central,Govt,Electronics & Gadgets,4,2076,,
1003868,P00124642,Female,18-25,19,1,Kanchipuram,Northern,Aviation,Food,4,19337,,
1003868,P00321942,Female,18-25,19,1,Theni,Western,Hospitality,Electronics & Gadgets,3,10000,,
1003869,P00039742,Female,18-25,23,1,Ariyalur,Central,Govt,Sports Products,1,7948,,
1003872,P00025942,Female,26-35,33,1,Sivagangai,Central,Automobile,Food,3,15492,,
1003874,P00193742,Female,26-35,28,0,Chennai,Northern,Aviation,Food,4,15262,,
1003874,P00125942,Female,26-35,26,0,Ariyalur,Central,Banking,Clothing & Apparel,2,8825,,
1003878,P00086442,Female,36-45,42,0,Trichy,Central,Healthcare,Footwear & Shoes,3,16903,,
1003878,P00163442,Female,36-45,40,0,Cuddalore,Eastern,Automobile,Clothing & Apparel,4,6970,,
1003878,P00120342,Female,36-45,39,0,Kanyakumari,Southern,Hospitality,Footwear & Shoes,1,8101,,
1003878,P00344742,Female,36-45,45,0,Theni,Western,Aviation,Clothing & Apparel,1,8894,,
1003878,P00252542,Female,36-45,39,0,Theni,Western,Chemical,Beauty,2,3157,,
1003882,P00161942,Female,55+,84,0,Kanchipuram,Northern,IT Sector,Food,3,19034,,
1003882,P00072942,Female,55+,89,0,Trichy,Central,Lawyer,Food,3,11618,,
1003882,P00293342,Male,55+,68,0,Erode,Central,Lawyer,Footwear & Shoes,3,16776,,
1003884,P00153742,Female,18-25,19,0,Tirunelveli,Southern,Automobile,Electronics & Gadgets,4,9698,,
1003884,P00221442,Female,18-25,23,1,Ariyalur,Central,Govt,Clothing & Apparel,3,6858,,
1003884,P00227642,Female,18-25,25,1,Kanyakumari,Southern,Aviation,Food,2,15633,,
1003884,P00003442,Female,18-25,20,0,Salem,Western,Retail,Electronics & Gadgets,3,5835,,
1003884,P00003442,Female,18-25,20,0,Coimbatore,Western,Retail,Decor,4,5835,,
1003885,P00246242,Female,26-35,32,0,Ariyalur,Central,Banking,Clothing & Apparel,2,7011,,
1003885,P00174142,Female,26-35,30,0,Theni,Western,Chemical,Food,2,15218,,
1003885,P00115742,Female,26-35,27,0,Sivagangai,Central,Healthcare,Clothing & Apparel,4,1849,,
1003887,P00034042,Female,18-25,21,0,Kanyakumari,Southern,Govt,Household items,1,3794,,
1003887,P00255942,Female,18-25,20,0,Theni,Western,Retail,Food,2,11861,,
1003887,P00092442,Female,18-25,18,0,Coimbatore,Western,Aviation,Household items,4,3784,,
1003888,P00242742,Female,46-50,46,0,Theni,Western,Aviation,Footwear & Shoes,2,20729,,
1003888,P00213242,Female,46-50,47,0,Sivagangai,Central,Banking,Sports Products,3,10565,,
1003888,P00114042,Female,46-50,47,0,Sivagangai,Central,IT Sector,Electronics & Gadgets,2,5863,,
1003889,P0097742,Male,46-50,50,1,Kanchipuram,Northern,Healthcare,Clothing & Apparel,1,8697,,
1003889,P00116942,Female,46-50,50,1,Cuddalore,Eastern,Govt,Clothing & Apparel,2,6969,,
1003889,P00304242,Female,46-50,46,1,Theni,Western,Hospitality,Beauty,1,7562,,
1003889,P00184042,Female,46-50,49,1,Vellore,Northern,Food Processing,Clothing & Apparel,4,5293,,
1003890,P00205042,Female,18-25,25,1,Kanyakumari,Southern,Chemical,Food,2,15246,,
1003891,P00131542,Male,55+,64,1,Salem,Western,Govt,Food,3,19186,,
1003892,P00070042,Female,26-35,31,1,Salem,Western,Banking,Clothing & Apparel,2,3560,,
1003892,P00199442,Male,26-35,35,0,Theni,Western,Lawyer,Sports Products,2,5717,,
1003893,P00351042,Female,26-35,28,1,Coimbatore,Western,Banking,Clothing & Apparel,1,6915,,
1003894,P00120442,Female,36-45,38,0,Chennai,Northern,Healthcare,Food,1,19208,,
1003894,P00115542,Female,36-45,38,0,Theni,Western,IT Sector,Beauty,4,3126,,
1003895,P00033042,Male,36-45,42,1,Kanyakumari,Southern,IT Sector,Food,2,15892,,
1003897,P00116342,Female,55+,66,0,Coimbatore,Western,Chemical,Food,4,18984,,
1003897,P00113642,Female,55+,73,0,Coimbatore,Western,Govt,Clothing & Apparel,4,5466,,
1003900,P00258842,Male,26-35,31,0,Trichy,Central,Hospitality,Beauty,4,4582,,
1003900,P00058042,Male,26-35,30,0,Ariyalur,Central,Media,Food,3,15470,,
1003901,P00351842,Female,18-25,18,0,Kanchipuram,Northern,IT Sector,Clothing & Apparel,2,5232,,
1003901,P00352242,Female,18-25,25,1,Kanyakumari,Southern,Hospitality,Food,2,15179,,
1003902,P00002142,Female,26-35,26,0,Coimbatore,Western,Construction,Games & Toys,2,10109,,
1003903,P00232442,Female,26-35,30,0,Trichy,Central,Banking,Footwear & Shoes,2,20187,,
1003903,P00185442,Female,26-35,33,0,Chennai,Northern,Healthcare,Clothing & Apparel,1,5263,,
1003904,P00214242,Female,0-17,12,0,Kanchipuram,Northern,Lawyer,Electronics & Gadgets,1,7768,,
1003904,P00214642,Male,0-17,14,0,Theni,Western,Retail,Food,3,15286,,
1003905,P00193042,Female,26-35,26,0,Kanchipuram,Northern,Healthcare,Electronics & Gadgets,1,9963,,
1003905,P00112542,Female,26-35,30,0,Theni,Western,Aviation,Clothing & Apparel,2,8859,,
1003906,P00349942,Male,51-55,53,1,Chennai,Northern,Automobile,Footwear & Shoes,3,16303,,
1003908,P00021842,Female,26-35,32,0,Sivagangai,Central,Media,Food,3,15458,,
1003908,P00110842,Male,26-35,29,0,Sivagangai,Central,Textile,Electronics & Gadgets,2,9766,,
1003909,P00229942,Female,18-25,19,1,Kanchipuram,Northern,Healthcare,Food,2,12089,,
1003909,P00255942,Female,18-25,18,1,Trichy,Central,Banking,Household items,1,3760,,
1003909,P00220342,Female,18-25,21,1,Kanyakumari,Southern,Banking,Footwear & Shoes,1,4664,,
1003910,P00249642,Female,26-35,26,0,Kanchipuram,Northern,Construction,Auto,1,13963,,
1003910,P00310842,Female,26-35,33,1,Theni,Western,Hospitality,Beauty,4,7619,,
1003910,P00240142,Female,26-35,33,0,Theni,Western,Chemical,Beauty,3,6045,,
1003910,P00100742,Female,26-35,27,0,Coimbatore,Western,Textile,Food,4,11533,,
1003910,P00086242,Female,26-35,29,0,Vellore,Northern,Aviation,Electronics & Gadgets,3,5858,,
1003910,P00025442,Female,26-35,31,0,Sivagangai,Central,Healthcare,Food,4,7709,,
1003912,P00114942,Female,26-35,32,0,Chennai,Northern,Aviation,Food,1,7854,,
1003913,P00220442,Female,18-25,19,0,Kanchipuram,Northern,Retail,Auto,4,19334,,
1003914,P00249542,Female,36-45,38,0,Kanyakumari,Southern,Aviation,Footwear & Shoes,1,12720,,
1003914,P00117042,Female,36-45,43,1,Theni,Western,Automobile,Electronics & Gadgets,4,2216,,
1003914,P00266642,Female,36-45,45,0,Sivagangai,Central,Lawyer,Food,2,11842,,
1003916,P00245642,Female,26-35,34,0,Madurai,Southern,Govt,Clothing & Apparel,1,6949,,
1003916,P00003242,Male,26-35,34,1,Trichy,Central,Agriculture,Stationery,4,21388,,
1003916,P00043642,Female,26-35,26,0,Trichy,Central,Lawyer,Footwear & Shoes,2,16276,,
1003916,P00251242,Female,26-35,29,1,Kanyakumari,Southern,Chemical,Pet Care,4,3423,,
1003916,P00241642,Female,26-35,32,1,Coimbatore,Western,Hospitality,Clothing & Apparel,3,7068,,
1003916,P00212242,Female,26-35,31,1,Coimbatore,Western,Govt,Clothing & Apparel,1,5339,,
1003916,P00320742,Female,26-35,33,0,Sivagangai,Central,Govt,Food,3,12067,,
1003917,P00178242,Male,36-45,38,1,Tirunelveli,Southern,Media,Clothing & Apparel,2,1784,,
1003917,P00015642,Male,36-45,39,0,Kanyakumari,Southern,Healthcare,Household items,4,3892,,
1003917,P00036842,Male,36-45,40,0,Kanyakumari,Southern,Chemical,Food,1,3820,,
1003917,P00242742,Male,36-45,39,0,Theni,Western,Healthcare,Sports Products,4,8376,,
1003917,P00178242,Male,36-45,38,1,Vellore,Northern,Media,Clothing & Apparel,4,1784,,
1003918,P00334242,Female,26-35,32,0,Kanyakumari,Southern,Retail,Footwear & Shoes,3,20855,,
1003919,P00114042,Female,46-50,47,1,Salem,Western,IT Sector,Electronics & Gadgets,1,10051,,
1003920,P00237642,Female,36-45,44,0,Trichy,Central,IT Sector,Household items,4,3756,,
1003922,P00110842,Female,18-25,20,1,Kanchipuram,Northern,Healthcare,Electronics & Gadgets,2,7831,,
1003922,P00022542,Female,18-25,23,1,Tirunelveli,Southern,Govt,Food,2,11585,,
1003922,P00214342,Female,18-25,25,1,Chennai,Northern,IT Sector,Clothing & Apparel,1,7086,,
1003922,P00000242,Female,18-25,20,1,Coimbatore,Western,Govt,Furniture,4,16671,,
1003922,P00048042,Female,18-25,23,1,Sivagangai,Central,Govt,Clothing & Apparel,2,3750,,
1003924,P00101542,Female,51-55,54,0,Kanyakumari,Southern,Healthcare,Household items,3,3017,,
1003924,P00181542,Male,51-55,55,0,Coimbatore,Western,Construction,Footwear & Shoes,3,16896,,
1003924,P00216342,Male,51-55,52,1,Sivagangai,Central,Chemical,Clothing & Apparel,2,8671,,
1003925,P00229942,Female,26-35,31,0,Coimbatore,Western,Aviation,Food,3,19320,,
1003927,P00148642,Male,26-35,30,1,Trichy,Central,Healthcare,Games & Toys,2,16282,,
1003927,P00157642,Male,26-35,31,1,Kanyakumari,Southern,Govt,Electronics & Gadgets,2,4178,,
1003929,P00154042,Female,26-35,31,0,Trichy,Central,Healthcare,Footwear & Shoes,1,16475,,
1003929,P00320742,Female,26-35,30,1,Trichy,Central,Agriculture,Footwear & Shoes,1,12124,,
1003929,P00127242,Female,26-35,34,1,Trichy,Central,IT Sector,Clothing & Apparel,1,5250,,
1003929,P00323942,Female,26-35,31,0,Trichy,Central,Aviation,Veterinary,3,1403,,
1003929,P00304642,Female,26-35,28,1,Ariyalur,Central,Govt,Games & Toys,2,6830,,
1003929,P00246642,Female,26-35,31,0,Kanyakumari,Southern,Aviation,Food,1,15851,,
1003929,P00221842,Female,26-35,31,1,Kanyakumari,Southern,Govt,Footwear & Shoes,2,12866,,
1003929,P00118442,Female,26-35,33,0,Kanyakumari,Southern,Govt,Household items,4,2290,,
1003929,P00246442,Female,26-35,34,0,Sivagangai,Central,Healthcare,Food,1,11787,,
1003930,P00119742,Female,55+,85,0,Ariyalur,Central,Lawyer,Electronics & Gadgets,1,9900,,
1003930,P00086042,Female,55+,85,1,Ariyalur,Central,Food Processing,Clothing & Apparel,2,5155,,
1003930,P00355942,Male,55+,79,0,Kanyakumari,Southern,Textile,Footwear & Shoes,3,12611,,
1003930,P00343042,Male,55+,84,0,Coimbatore,Western,Healthcare,Electronics & Gadgets,2,10045,,
1003930,P00343042,Male,55+,84,0,Coimbatore,Western,Healthcare,Electronics & Gadgets,3,10045,,
1003930,P00182442,Male,55+,75,0,Sivagangai,Central,Lawyer,Footwear & Shoes,2,12228,,
1003931,P00313042,Female,26-35,35,1,Madurai,Southern,Aviation,Clothing & Apparel,2,6945,,
1003931,P00326942,Female,26-35,29,0,Coimbatore,Western,Lawyer,Food,3,15341,,
1003931,P00049542,Female,26-35,28,0,Coimbatore,Western,IT Sector,Household items,3,3074,,
1003932,P00035942,Female,26-35,27,0,Kanyakumari,Southern,Healthcare,Electronics & Gadgets,3,9941,,
1003933,P00112542,Male,36-45,45,0,Kanyakumari,Southern,Healthcare,Furniture,3,16292,,
1003934,P00154542,Male,26-35,27,0,Kanchipuram,Northern,Agriculture,Electronics & Gadgets,4,9827,,
1003934,P00212442,Female,26-35,34,1,Kanchipuram,Northern,IT Sector,Electronics & Gadgets,3,7783,,
1003934,P00212442,Female,26-35,34,1,Tirunelveli,Southern,IT Sector,Electronics & Gadgets,1,7783,,
1003934,P00252942,Female,26-35,34,0,Chennai,Northern,Healthcare,Furniture,3,19967,,
1003934,P00133742,Female,26-35,35,1,Cuddalore,Eastern,IT Sector,Clothing & Apparel,3,5309,,
1003934,P00265242,Female,26-35,32,0,Kanyakumari,Southern,Retail,Footwear & Shoes,4,20260,,
1003934,P00105342,Female,26-35,27,0,Kanyakumari,Southern,Retail,Footwear & Shoes,1,12489,,
1003934,P00345742,Female,26-35,26,0,Salem,Western,Food Processing,Electronics & Gadgets,2,9701,,
1003934,P00161442,Female,26-35,28,0,Coimbatore,Western,Healthcare,Food,1,4153,,
1003934,P00351242,Female,26-35,30,0,Sivagangai,Central,Aviation,Beauty,3,3185,,
1003935,P00211142,Female,36-45,37,0,Kanyakumari,Southern,Healthcare,Footwear & Shoes,1,12604,,
1003940,P00223542,Female,36-45,43,0,Tirunelveli,Southern,Banking,Clothing & Apparel,4,5215,,
1003940,P00159442,Female,36-45,36,1,Kanyakumari,Southern,Automobile,Footwear & Shoes,1,20669,,
1003940,P00108442,Female,36-45,42,0,Salem,Western,Chemical,Clothing & Apparel,1,8700,,
1003940,P00190742,Female,36-45,40,0,Coimbatore,Western,IT Sector,Decor,4,6142,,
1003940,P00102942,Female,36-45,42,0,Coimbatore,Western,Govt,Electronics & Gadgets,4,5936,,
1003942,P00085942,Female,18-25,25,1,Kanchipuram,Northern,Govt,Electronics & Gadgets,3,8039,,
1003942,P00116742,Female,18-25,24,0,Tirunelveli,Southern,Aviation,Pet Care,3,2762,,
1003942,P00208342,Female,18-25,24,1,Coimbatore,Western,Healthcare,Food,3,19326,,
1003942,P00179142,Female,18-25,22,0,Tiruvallur,Northern,Banking,Electronics & Gadgets,1,7885,,
1003942,P00346242,Female,18-25,21,0,Sivagangai,Central,IT Sector,Decor,1,5905,,
1003942,P00179842,Female,18-25,22,0,Sivagangai,Central,Govt,Clothing & Apparel,2,5323,,
1003945,P00105342,Male,46-50,50,0,Madurai,Southern,Textile,Food,1,19312,,
1003945,P00195442,Male,46-50,48,0,Trichy,Central,Healthcare,Electronics & Gadgets,3,8085,,
1003945,P00335242,Male,46-50,50,0,Tirunelveli,Southern,Healthcare,Electronics & Gadgets,3,7840,,
1003945,P00187342,Male,46-50,50,0,Chennai,Northern,Healthcare,Clothing & Apparel,1,5384,,
1003945,P00277442,Male,46-50,50,0,Ariyalur,Central,Food Processing,Food,2,15286,,
1003945,P00302942,Male,46-50,50,0,Kanyakumari,Southern,Healthcare,Electronics & Gadgets,3,7767,,
1003945,P00196042,Male,46-50,46,1,Theni,Western,Hospitality,Food,3,3960,,
1003945,P00130142,Male,46-50,46,1,Coimbatore,Western,Automobile,Electronics & Gadgets,3,7961,,
1003945,P00195442,Male,46-50,48,0,Vellore,Northern,Healthcare,Electronics & Gadgets,1,8085,,
1003946,P00222142,Male,26-35,33,0,Trichy,Central,Aviation,Games & Toys,4,10144,,
1003946,P00195342,Male,26-35,26,0,Kanyakumari,Southern,Chemical,Food,3,19522,,
1003946,P00057442,Male,26-35,30,0,Sivagangai,Central,Chemical,Electronics & Gadgets,2,6069,,
1003948,P00192242,Male,46-50,50,1,Ariyalur,Central,Textile,Pet Care,4,762,,
1003950,P00080042,Female,26-35,29,0,Coimbatore,Western,Banking,Household items,3,3043,,
1003951,P00112642,Male,18-25,19,0,Theni,Western,Banking,Electronics & Gadgets,2,8049,,
1003953,P00191242,Female,26-35,31,0,Coimbatore,Western,Automobile,Food,3,8146,,
1003953,P00102642,Female,26-35,28,1,Sivagangai,Central,Chemical,Clothing & Apparel,2,8805,,
1003953,P00244042,Female,26-35,34,1,Sivagangai,Central,Retail,Clothing & Apparel,1,5272,,
1003955,P00241642,Female,36-45,44,0,Ariyalur,Central,Lawyer,Clothing & Apparel,2,7156,,
1003955,P00194442,Female,36-45,40,1,Coimbatore,Western,Healthcare,Pet Care,2,2086,,
1003957,P00243942,Female,36-45,36,0,Sivagangai,Central,Chemical,Footwear & Shoes,3,12214,,
1003957,P00273742,Female,36-45,38,0,Sivagangai,Central,Lawyer,Clothing & Apparel,4,6891,,
1003958,P00065242,Female,46-50,49,1,Kanchipuram,Northern,Banking,Electronics & Gadgets,3,6037,,
1003958,P00224042,Male,46-50,49,0,Chennai,Northern,Construction,Electronics & Gadgets,4,7990,,
1003958,P0096942,Female,46-50,49,0,Kanyakumari,Southern,Healthcare,Footwear & Shoes,3,20570,,
1003958,P00016342,Female,46-50,46,0,Salem,Western,Construction,Clothing & Apparel,3,8779,,
1003958,P00154642,Male,46-50,49,1,Theni,Western,Banking,Food,1,15199,,
1003958,P00295742,Female,46-50,47,1,Sivagangai,Central,Media,Food,1,8141,,
1003961,P00311442,Female,26-35,33,0,Tiruvallur,Northern,Healthcare,Electronics & Gadgets,1,9913,,
1003961,P00125042,Female,26-35,27,1,Tiruvallur,Northern,Banking,Electronics & Gadgets,2,9887,,
1003961,P00117942,Female,26-35,34,0,Vellore,Northern,Chemical,Electronics & Gadgets,4,8001,,
1003963,P00226242,Female,51-55,51,0,Kanyakumari,Southern,Chemical,Footwear & Shoes,2,20373,,
1003963,P00230942,Female,51-55,54,0,Kanyakumari,Southern,Agriculture,Food,2,11604,,
1003963,P00341242,Female,51-55,53,0,Theni,Western,Aviation,Clothing & Apparel,1,5349,,
1003964,P00237542,Female,55+,69,1,Theni,Western,IT Sector,Veterinary,2,1073,,
1003965,P00205842,Female,18-25,24,0,Trichy,Central,Banking,Stationery,1,17175,,
1003967,P00150342,Male,18-25,22,1,Kanyakumari,Southern,Agriculture,Household items,2,3132,,
1003967,P00362442,Male,18-25,22,1,Salem,Western,Aviation,Beauty,2,4697,,
1003967,P00036242,Male,18-25,25,1,Theni,Western,Textile,Electronics & Gadgets,2,7766,,
1003970,P00053842,Male,26-35,33,0,Madurai,Southern,Chemical,Food,4,19375,,
1003970,P00353142,Male,26-35,31,1,Trichy,Central,Aviation,Electronics & Gadgets,2,7890,,
1003971,P00213242,Male,18-25,21,1,Ariyalur,Central,Agriculture,Food,1,11911,,
1003971,P00251542,Male,18-25,19,0,Ariyalur,Central,Healthcare,Games & Toys,2,10040,,
1003971,P00009242,Male,18-25,19,0,Coimbatore,Western,Govt,Clothing & Apparel,2,7151,,
1003971,P00178942,Male,18-25,25,0,Coimbatore,Western,IT Sector,Clothing & Apparel,3,6942,,
1003971,P00159442,Male,18-25,21,0,Tiruvarur,Southern,Textile,Food,3,15595,,
1003971,P00213242,Male,18-25,21,1,Tiruvarur,Southern,Agriculture,Food,3,11911,,
1003971,P00259942,Male,18-25,20,0,Sivagangai,Central,Chemical,Food,4,15480,,
1003971,P00329442,Male,18-25,21,0,Erode,Central,Healthcare,Office,2,587,,
1003974,P00158942,Male,36-45,40,0,Sivagangai,Central,Media,Footwear & Shoes,4,12161,,
1003975,P00263542,Male,26-35,33,0,Chennai,Northern,Hospitality,Stationery,1,8488,,
1003976,P00254142,Male,26-35,33,0,Ariyalur,Central,Govt,Clothing & Apparel,4,8715,,
1003976,P00150142,Male,26-35,33,1,Salem,Western,Healthcare,Beauty,2,3138,,
1003976,P00109742,Male,26-35,30,1,Coimbatore,Western,Banking,Clothing & Apparel,4,7162,,
1003976,P00216042,Male,26-35,29,1,Erode,Central,Retail,Food,4,7682,,
1003978,P00199742,Female,36-45,43,0,Trichy,Central,Media,Office,1,776,,
1003978,P00215442,Female,36-45,37,0,Erode,Central,Media,Clothing & Apparel,2,6876,,
1003981,P00084442,Male,46-50,50,0,Chennai,Northern,Lawyer,Household items,3,1526,,
1003981,P00247042,Male,46-50,49,0,Salem,Western,Retail,Food,3,7914,,
1003981,P00148342,Male,46-50,48,1,Theni,Western,Healthcare,Clothing & Apparel,3,6968,,
1003982,P00351342,Female,55+,64,0,Sivagangai,Central,Media,Food,2,11933,,
1003983,P00173042,Female,26-35,30,0,Tirunelveli,Southern,Hospitality,Clothing & Apparel,4,5450,,
1003984,P00289242,Female,26-35,34,0,Madurai,Southern,Chemical,Food,1,19195,,
1003985,P00286442,Male,46-50,47,0,Trichy,Central,Media,Clothing & Apparel,3,5165,,
1003985,P00286442,Male,46-50,47,0,Salem,Western,Media,Clothing & Apparel,3,5165,,
1003985,P00029742,Female,46-50,46,0,Theni,Western,Chemical,Beauty,1,4515,,
1003985,P00109642,Female,46-50,49,0,Coimbatore,Western,Govt,Games & Toys,2,12892,,
1003985,P00284642,Female,46-50,50,0,Coimbatore,Western,Lawyer,Food,2,7861,,
1003986,P00291542,Female,26-35,30,0,Ariyalur,Central,Banking,Clothing & Apparel,2,5200,,
1003988,P00134942,Male,26-35,30,1,Kanchipuram,Northern,Govt,Food,2,11512,,
1003988,P00219842,Male,26-35,35,1,Chennai,Northern,Govt,Clothing & Apparel,2,5406,,
1003989,P00251242,Female,51-55,54,0,Kanyakumari,Southern,Media,Books,4,7878,,
1003989,P00004542,Male,51-55,53,0,Sivagangai,Central,Media,Footwear & Shoes,2,12682,,
1003990,P00110742,Female,26-35,35,1,Tirunelveli,Southern,Media,Food,1,12076,,
1003990,P00123842,Female,26-35,33,0,Theni,Western,Healthcare,Food,2,15666,,
1003992,P0095742,Female,26-35,34,1,Kanchipuram,Northern,Lawyer,Sports Products,3,13429,,
1003992,P00076042,Female,26-35,32,0,Trichy,Central,Media,Clothing & Apparel,3,8753,,
